population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,135,Brazil,2,Female,11,30-34 years,558,Mental disorders,2,Percent,2021,0.2824566905903369,0.3498810114773937,0.2316206587756577
1,All Population,5,Prevalence,135,Brazil,1,Male,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1806318011371271,0.2075447219713369,0.156619126771334
1,All Population,5,Prevalence,135,Brazil,2,Female,12,35-39 years,558,Mental disorders,2,Percent,2021,0.2788494391041767,0.3262596433693566,0.2375021113424421
1,All Population,5,Prevalence,135,Brazil,1,Male,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1799506344721395,0.2068976799231487,0.1564694753378
1,All Population,5,Prevalence,135,Brazil,2,Female,13,40-44 years,558,Mental disorders,2,Percent,2021,0.2717708113596144,0.3177575485569486,0.2342574180704259
1,All Population,5,Prevalence,135,Brazil,1,Male,14,45-49 years,558,Mental disorders,2,Percent,2021,0.179331465706024,0.2093231084680429,0.1567075471222341
1,All Population,5,Prevalence,135,Brazil,2,Female,14,45-49 years,558,Mental disorders,2,Percent,2021,0.2659573683226748,0.3096973891388302,0.2298748224888312
1,All Population,5,Prevalence,135,Brazil,1,Male,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1784133436445815,0.215558082664196,0.1529217727951805
1,All Population,5,Prevalence,135,Brazil,2,Female,15,50-54 years,558,Mental disorders,2,Percent,2021,0.2597330471915812,0.3169776200552046,0.2183835544828687
1,All Population,5,Prevalence,135,Brazil,1,Male,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1761756551498728,0.2083357476251611,0.1497623363723634
1,All Population,5,Prevalence,135,Brazil,2,Female,16,55-59 years,558,Mental disorders,2,Percent,2021,0.250793426247914,0.3016490057658031,0.2091979261253145
1,All Population,5,Prevalence,135,Brazil,1,Male,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1730758951178545,0.2055041051967,0.1463877283334117
1,All Population,5,Prevalence,135,Brazil,2,Female,17,60-64 years,558,Mental disorders,2,Percent,2021,0.2411152984511965,0.2881421120499658,0.2000412320504105
1,All Population,5,Prevalence,135,Brazil,1,Male,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1704315373273829,0.2040871394069004,0.1483540381084202
1,All Population,5,Prevalence,135,Brazil,2,Female,18,65-69 years,558,Mental disorders,2,Percent,2021,0.2321865000815364,0.2781037906739326,0.1989771407324401
1,All Population,5,Prevalence,135,Brazil,1,Male,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1677068828496369,0.2042044894619193,0.143219705428973
1,All Population,5,Prevalence,135,Brazil,2,Female,19,70-74 years,558,Mental disorders,2,Percent,2021,0.2226468179184396,0.2716283471572535,0.1903812061608427
1,All Population,5,Prevalence,135,Brazil,1,Male,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1639423899278455,0.2012094661727426,0.1390133917803083
1,All Population,5,Prevalence,135,Brazil,2,Female,20,75-79 years,558,Mental disorders,2,Percent,2021,0.2142114236275438,0.2619953953213574,0.1801650559977851
1,All Population,5,Prevalence,135,Brazil,1,Male,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1610431430410818,0.1952221095741328,0.1351755281619041
1,All Population,5,Prevalence,135,Brazil,2,Female,30,80-84 years,558,Mental disorders,2,Percent,2021,0.2083363762716439,0.2538472377870123,0.1730516484110334
1,All Population,5,Prevalence,135,Brazil,1,Male,31,85-89 years,558,Mental disorders,2,Percent,2021,0.160790894738558,0.1958420631388077,0.135577573291813
1,All Population,5,Prevalence,135,Brazil,2,Female,31,85-89 years,558,Mental disorders,2,Percent,2021,0.2070251678704914,0.2519847266895155,0.1726397798284515
1,All Population,5,Prevalence,135,Brazil,1,Male,32,90-94 years,558,Mental disorders,2,Percent,2021,0.1629049398307852,0.1971688180405477,0.1365483578989724
1,All Population,5,Prevalence,135,Brazil,2,Female,32,90-94 years,558,Mental disorders,2,Percent,2021,0.208662979115637,0.2531784880837023,0.1704361877434714
1,All Population,5,Prevalence,135,Brazil,1,Male,235,95+ years,558,Mental disorders,2,Percent,2021,0.1671779027731659,0.206489963057924,0.1381645989410252
1,All Population,5,Prevalence,135,Brazil,2,Female,235,95+ years,558,Mental disorders,2,Percent,2021,0.2125112612436221,0.257709283153789,0.1752342985658869
1,All Population,5,Prevalence,161,Bangladesh,1,Male,1,<5 years,558,Mental disorders,2,Percent,2021,0.0222624710329718,0.0358022011368561,0.014405626015233
1,All Population,5,Prevalence,161,Bangladesh,2,Female,1,<5 years,558,Mental disorders,2,Percent,2021,0.0174514416230069,0.0279899345045094,0.0106343034719131
1,All Population,5,Prevalence,161,Bangladesh,1,Male,6,5-9 years,558,Mental disorders,2,Percent,2021,0.0930082317552101,0.1446102951368791,0.0655402960322942
1,All Population,5,Prevalence,161,Bangladesh,2,Female,6,5-9 years,558,Mental disorders,2,Percent,2021,0.0735342883158441,0.127307587595187,0.0472888341364381
1,All Population,5,Prevalence,161,Bangladesh,1,Male,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1490426464743771,0.2002883953465557,0.1197725184153591
1,All Population,5,Prevalence,161,Bangladesh,2,Female,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1205009228089129,0.175100902015241,0.0938500082051228
1,All Population,5,Prevalence,161,Bangladesh,1,Male,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1626720344369643,0.1900547156767444,0.1397760626132759
1,All Population,5,Prevalence,161,Bangladesh,2,Female,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1483101019787782,0.1784685990558152,0.1236432276953118
1,All Population,5,Prevalence,161,Bangladesh,1,Male,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1457647989623818,0.1704359430100121,0.1241683562220138
1,All Population,5,Prevalence,161,Bangladesh,2,Female,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1477655327913025,0.1748285127122381,0.1231458788326635
1,All Population,5,Prevalence,161,Bangladesh,1,Male,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1497316222254918,0.175099616547219,0.1297998712041911
1,All Population,5,Prevalence,161,Bangladesh,2,Female,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1540542934857975,0.1840431265014107,0.1320202276311554
1,All Population,5,Prevalence,161,Bangladesh,1,Male,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1572328352018963,0.1830594977327243,0.1372440287050157
1,All Population,5,Prevalence,161,Bangladesh,2,Female,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1585758020286395,0.1876268385658755,0.1359970055712957
1,All Population,5,Prevalence,161,Bangladesh,1,Male,12,35-39 years,558,Mental disorders,2,Percent,2021,0.160013797296736,0.1833049600737043,0.1396087438538606
1,All Population,5,Prevalence,161,Bangladesh,2,Female,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1613338827862187,0.1856623075338078,0.1389741833708567
1,All Population,5,Prevalence,161,Bangladesh,1,Male,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1634207984575189,0.186834184241276,0.1418702433077628
1,All Population,5,Prevalence,161,Bangladesh,2,Female,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1619565722390191,0.1862061665846609,0.1401235937542443
1,All Population,5,Prevalence,161,Bangladesh,1,Male,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1626925239546134,0.1873947168782727,0.1400323311970505
1,All Population,5,Prevalence,161,Bangladesh,2,Female,14,45-49 years,558,Mental disorders,2,Percent,2021,0.162134814720424,0.1878506371108645,0.1393813201024185
1,All Population,5,Prevalence,161,Bangladesh,1,Male,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1606541861640064,0.1853980623959928,0.1368697347185486
1,All Population,5,Prevalence,161,Bangladesh,2,Female,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1622522825926303,0.1889801722016758,0.1386753431122377
1,All Population,5,Prevalence,161,Bangladesh,1,Male,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1582273245537599,0.18337466083225,0.1336321661098666
1,All Population,5,Prevalence,161,Bangladesh,2,Female,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1614054965703414,0.1884726637133759,0.1378744684544903
1,All Population,5,Prevalence,161,Bangladesh,1,Male,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1560612324250457,0.1827529326902159,0.1342299545955083
1,All Population,5,Prevalence,161,Bangladesh,2,Female,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1602912619009134,0.1893250281917373,0.1365780519999424
1,All Population,5,Prevalence,161,Bangladesh,1,Male,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1544641032723923,0.1808793855904872,0.1337227052714417
1,All Population,5,Prevalence,161,Bangladesh,2,Female,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1585806079170501,0.1874255334224444,0.138629133019244
1,All Population,5,Prevalence,161,Bangladesh,1,Male,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1502701801442711,0.1771479568781123,0.1308656057525891
1,All Population,5,Prevalence,161,Bangladesh,2,Female,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1555459665598881,0.18482461129712,0.1339269735079622
1,All Population,5,Prevalence,161,Bangladesh,1,Male,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1459944326867626,0.1741961702054226,0.1261135239217959
1,All Population,5,Prevalence,161,Bangladesh,2,Female,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1518020043332183,0.1812441205933367,0.1302634991335597
1,All Population,5,Prevalence,161,Bangladesh,1,Male,30,80-84 years,558,Mental disorders,2,Percent,2021,0.14178289216591,0.1711473835476199,0.1201523952695804
1,All Population,5,Prevalence,161,Bangladesh,2,Female,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1482196648218544,0.1806718651059379,0.1242240276662202
1,All Population,5,Prevalence,161,Bangladesh,1,Male,31,85-89 years,558,Mental disorders,2,Percent,2021,0.1408306376727777,0.1686054746730944,0.1199052839192198
1,All Population,5,Prevalence,161,Bangladesh,2,Female,31,85-89 years,558,Mental disorders,2,Percent,2021,0.1467614122170323,0.175824347143673,0.123297059995365
1,All Population,5,Prevalence,161,Bangladesh,1,Male,32,90-94 years,558,Mental disorders,2,Percent,2021,0.1421847019624676,0.1676283748360261,0.1202033916773335
1,All Population,5,Prevalence,161,Bangladesh,2,Female,32,90-94 years,558,Mental disorders,2,Percent,2021,0.147423921956197,0.1760362305605462,0.1229301169149738
1,All Population,5,Prevalence,161,Bangladesh,1,Male,235,95+ years,558,Mental disorders,2,Percent,2021,0.1453291760730249,0.1723056319576441,0.1225901114963543
1,All Population,5,Prevalence,161,Bangladesh,2,Female,235,95+ years,558,Mental disorders,2,Percent,2021,0.150023179659314,0.1789366671291709,0.1250230855782164
1,All Population,5,Prevalence,20,Viet Nam,1,Male,1,<5 years,973,Substance use disorders,2,Percent,2021,0.0001189924840782,0.0001918343180082,3.40971837043e-05
1,All Population,5,Prevalence,20,Viet Nam,2,Female,1,<5 years,973,Substance use disorders,2,Percent,2021,0.0002047740854623,0.0002732608980135,0.0001515365852583
1,All Population,5,Prevalence,20,Viet Nam,1,Male,6,5-9 years,973,Substance use disorders,2,Percent,2021,0.0001198012890278,0.0001827421756666,6.56201394956e-05
1,All Population,5,Prevalence,20,Viet Nam,2,Female,6,5-9 years,973,Substance use disorders,2,Percent,2021,0.0001837832742853,0.0002450614000478,0.0001357188845928
1,All Population,5,Prevalence,20,Viet Nam,1,Male,7,10-14 years,973,Substance use disorders,2,Percent,2021,0.0019509666233379,0.0032900890005524,0.0008435026560019
1,All Population,5,Prevalence,20,Viet Nam,2,Female,7,10-14 years,973,Substance use disorders,2,Percent,2021,0.0009178479366721,0.0014912638291795,0.0004233311646648
1,All Population,5,Prevalence,20,Viet Nam,1,Male,8,15-19 years,973,Substance use disorders,2,Percent,2021,0.0245321758301166,0.0366027899339313,0.0155664481599728
1,All Population,5,Prevalence,20,Viet Nam,2,Female,8,15-19 years,973,Substance use disorders,2,Percent,2021,0.0098225996495055,0.0150624284852953,0.0057912006603171
1,All Population,5,Prevalence,20,Viet Nam,1,Male,9,20-24 years,973,Substance use disorders,2,Percent,2021,0.0538138716149481,0.0682552241408827,0.0412464588121849
1,All Population,5,Prevalence,20,Viet Nam,2,Female,9,20-24 years,973,Substance use disorders,2,Percent,2021,0.0205164445364243,0.0267690625216133,0.0161133103456173
1,All Population,5,Prevalence,20,Viet Nam,1,Male,10,25-29 years,973,Substance use disorders,2,Percent,2021,0.0606750349523381,0.0750393994662892,0.0492855830058702
1,All Population,5,Prevalence,20,Viet Nam,2,Female,10,25-29 years,973,Substance use disorders,2,Percent,2021,0.0201441206931344,0.0246335993428879,0.0157777254058527
1,All Population,5,Prevalence,20,Viet Nam,1,Male,11,30-34 years,973,Substance use disorders,2,Percent,2021,0.055731911063243,0.0722938600763279,0.0416638123272312
1,All Population,5,Prevalence,20,Viet Nam,2,Female,11,30-34 years,973,Substance use disorders,2,Percent,2021,0.0156151961468815,0.0208429074510926,0.0117668882755699
1,All Population,5,Prevalence,20,Viet Nam,1,Male,12,35-39 years,973,Substance use disorders,2,Percent,2021,0.0505549865035388,0.064151529523561,0.0397457901082654
1,All Population,5,Prevalence,20,Viet Nam,2,Female,12,35-39 years,973,Substance use disorders,2,Percent,2021,0.0125188810632316,0.0161704139369219,0.0094998507590095
1,All Population,5,Prevalence,20,Viet Nam,1,Male,13,40-44 years,973,Substance use disorders,2,Percent,2021,0.045970796324265,0.0589606220458198,0.0338513847262048
1,All Population,5,Prevalence,20,Viet Nam,2,Female,13,40-44 years,973,Substance use disorders,2,Percent,2021,0.0102319088105761,0.013906032925432,0.0075951795984624
1,All Population,5,Prevalence,20,Viet Nam,1,Male,14,45-49 years,973,Substance use disorders,2,Percent,2021,0.0407861802979572,0.0521247140702318,0.0311717501153736
1,All Population,5,Prevalence,20,Viet Nam,2,Female,14,45-49 years,973,Substance use disorders,2,Percent,2021,0.0083993133109371,0.0110905387922661,0.0064982388547514
1,All Population,5,Prevalence,20,Viet Nam,1,Male,15,50-54 years,973,Substance use disorders,2,Percent,2021,0.0367410377175953,0.0490381524731445,0.0280420530034165
1,All Population,5,Prevalence,20,Viet Nam,2,Female,15,50-54 years,973,Substance use disorders,2,Percent,2021,0.0069436280365324,0.0098475291987195,0.0048901751828901
1,All Population,5,Prevalence,20,Viet Nam,1,Male,16,55-59 years,973,Substance use disorders,2,Percent,2021,0.0355555332094917,0.0445189643635252,0.0281031319450144
1,All Population,5,Prevalence,20,Viet Nam,2,Female,16,55-59 years,973,Substance use disorders,2,Percent,2021,0.0058369436265208,0.007857469596349,0.0044479483343686
1,All Population,5,Prevalence,20,Viet Nam,1,Male,17,60-64 years,973,Substance use disorders,2,Percent,2021,0.0329911517646307,0.0439835943623528,0.0249527767077928
1,All Population,5,Prevalence,20,Viet Nam,2,Female,17,60-64 years,973,Substance use disorders,2,Percent,2021,0.0050125528816078,0.0069924417024923,0.003561173608573
1,All Population,5,Prevalence,20,Viet Nam,1,Male,18,65-69 years,973,Substance use disorders,2,Percent,2021,0.0244389160681974,0.0321286913207651,0.0180918443393821
1,All Population,5,Prevalence,20,Viet Nam,2,Female,18,65-69 years,973,Substance use disorders,2,Percent,2021,0.0045655524930213,0.0062681261927496,0.0034236975933339
1,All Population,5,Prevalence,20,Viet Nam,1,Male,19,70-74 years,973,Substance use disorders,2,Percent,2021,0.0160681852697607,0.0217652479376375,0.011428506877984
1,All Population,5,Prevalence,20,Viet Nam,2,Female,19,70-74 years,973,Substance use disorders,2,Percent,2021,0.0042074006589798,0.005854120205277,0.0029084179528942
1,All Population,5,Prevalence,20,Viet Nam,1,Male,20,75-79 years,973,Substance use disorders,2,Percent,2021,0.0142203951132461,0.0180748249377848,0.0101204014311858
1,All Population,5,Prevalence,20,Viet Nam,2,Female,20,75-79 years,973,Substance use disorders,2,Percent,2021,0.0040249592970273,0.0053950939964449,0.0027936751632592
1,All Population,5,Prevalence,20,Viet Nam,1,Male,30,80-84 years,973,Substance use disorders,2,Percent,2021,0.0141256060809346,0.0184204105530972,0.0098458982186284
1,All Population,5,Prevalence,20,Viet Nam,2,Female,30,80-84 years,973,Substance use disorders,2,Percent,2021,0.0042018619469681,0.0059453543477703,0.0029385009230387
1,All Population,5,Prevalence,20,Viet Nam,1,Male,31,85-89 years,973,Substance use disorders,2,Percent,2021,0.0135569917635656,0.018640351517925,0.0099617660269073
1,All Population,5,Prevalence,20,Viet Nam,2,Female,31,85-89 years,973,Substance use disorders,2,Percent,2021,0.0053566059283697,0.0070464913534144,0.0040275923436367
1,All Population,5,Prevalence,20,Viet Nam,1,Male,32,90-94 years,973,Substance use disorders,2,Percent,2021,0.0140906185260443,0.0202262559593953,0.009202753327505
1,All Population,5,Prevalence,20,Viet Nam,2,Female,32,90-94 years,973,Substance use disorders,2,Percent,2021,0.0072514958777171,0.0095944882373791,0.0054715806639256
1,All Population,5,Prevalence,20,Viet Nam,1,Male,235,95+ years,973,Substance use disorders,2,Percent,2021,0.0194001138512708,0.029328439102269,0.0115916374349428
1,All Population,5,Prevalence,20,Viet Nam,2,Female,235,95+ years,973,Substance use disorders,2,Percent,2021,0.0098248520290672,0.0133645356587189,0.0069871798175642
1,All Population,5,Prevalence,135,Brazil,1,Male,1,<5 years,973,Substance use disorders,2,Percent,2021,5.67628683669e-05,8.66832177194e-05,1.19627113028e-05
1,All Population,5,Prevalence,135,Brazil,2,Female,1,<5 years,973,Substance use disorders,2,Percent,2021,4.89333151915e-05,6.81263098529e-05,3.29708594146e-05
1,All Population,5,Prevalence,135,Brazil,1,Male,6,5-9 years,973,Substance use disorders,2,Percent,2021,5.30038198695e-05,8.08269309027e-05,2.40254392981e-05
1,All Population,5,Prevalence,135,Brazil,2,Female,6,5-9 years,973,Substance use disorders,2,Percent,2021,4.53164876773e-05,6.42707194202e-05,3.09172785053e-05
1,All Population,5,Prevalence,135,Brazil,1,Male,7,10-14 years,973,Substance use disorders,2,Percent,2021,0.0026903619532397,0.0039877288915262,0.0016156344817563
1,All Population,5,Prevalence,135,Brazil,2,Female,7,10-14 years,973,Substance use disorders,2,Percent,2021,0.0019278070935219,0.0029345127482388,0.0012113142325561
1,All Population,5,Prevalence,135,Brazil,1,Male,8,15-19 years,973,Substance use disorders,2,Percent,2021,0.0409109902710265,0.0517186695150791,0.0318411005309117
1,All Population,5,Prevalence,135,Brazil,2,Female,8,15-19 years,973,Substance use disorders,2,Percent,2021,0.0245645066185307,0.0323512617603214,0.0186402974426795
1,All Population,5,Prevalence,135,Brazil,1,Male,9,20-24 years,973,Substance use disorders,2,Percent,2021,0.0762713138834029,0.0918292998684744,0.0630506634167858
1,All Population,5,Prevalence,135,Brazil,2,Female,9,20-24 years,973,Substance use disorders,2,Percent,2021,0.0410768510669281,0.0506221717008971,0.0335370804568129
1,All Population,5,Prevalence,135,Brazil,1,Male,10,25-29 years,973,Substance use disorders,2,Percent,2021,0.0964351345395541,0.115407373006495,0.0784079785368754
1,All Population,5,Prevalence,135,Brazil,2,Female,10,25-29 years,973,Substance use disorders,2,Percent,2021,0.0436149104710938,0.0520930827176009,0.0364549798196809
1,All Population,5,Prevalence,135,Brazil,1,Male,11,30-34 years,973,Substance use disorders,2,Percent,2021,0.1010631125113531,0.1253675441702682,0.0791869931487146
1,All Population,5,Prevalence,135,Brazil,2,Female,11,30-34 years,973,Substance use disorders,2,Percent,2021,0.0401333938039331,0.0496714581209522,0.0312182531924442
1,All Population,5,Prevalence,135,Brazil,1,Male,12,35-39 years,973,Substance use disorders,2,Percent,2021,0.0945829288878054,0.1144118006374492,0.0778607332686682
1,All Population,5,Prevalence,135,Brazil,2,Female,12,35-39 years,973,Substance use disorders,2,Percent,2021,0.034911594565579,0.0414673179817106,0.0292596200476952
1,All Population,5,Prevalence,135,Brazil,1,Male,13,40-44 years,973,Substance use disorders,2,Percent,2021,0.0873017856688848,0.1117016920806467,0.0679013972327966
1,All Population,5,Prevalence,135,Brazil,2,Female,13,40-44 years,973,Substance use disorders,2,Percent,2021,0.0301631760975075,0.0380147989819417,0.0238579175876223
1,All Population,5,Prevalence,135,Brazil,1,Male,14,45-49 years,973,Substance use disorders,2,Percent,2021,0.0791441476061567,0.0959945892156556,0.0644883613429824
1,All Population,5,Prevalence,135,Brazil,2,Female,14,45-49 years,973,Substance use disorders,2,Percent,2021,0.0255308044927813,0.0305808207705928,0.0215784845457886
1,All Population,5,Prevalence,135,Brazil,1,Male,15,50-54 years,973,Substance use disorders,2,Percent,2021,0.0713968780741364,0.0911908442832946,0.0553179871913594
1,All Population,5,Prevalence,135,Brazil,2,Female,15,50-54 years,973,Substance use disorders,2,Percent,2021,0.0210240181295729,0.0265237981508849,0.0166094656014778
1,All Population,5,Prevalence,135,Brazil,1,Male,16,55-59 years,973,Substance use disorders,2,Percent,2021,0.0649696491635125,0.0792775643428174,0.0517997989592713
1,All Population,5,Prevalence,135,Brazil,2,Female,16,55-59 years,973,Substance use disorders,2,Percent,2021,0.0166797533990565,0.0203064569401167,0.0136702658399637
1,All Population,5,Prevalence,135,Brazil,1,Male,17,60-64 years,973,Substance use disorders,2,Percent,2021,0.0596722302486984,0.077911153664097,0.0434706422604935
1,All Population,5,Prevalence,135,Brazil,2,Female,17,60-64 years,973,Substance use disorders,2,Percent,2021,0.0128601416656206,0.0162256814075137,0.0096804708415346
1,All Population,5,Prevalence,135,Brazil,1,Male,18,65-69 years,973,Substance use disorders,2,Percent,2021,0.0568211394593453,0.0706210001849132,0.0443573384677059
1,All Population,5,Prevalence,135,Brazil,2,Female,18,65-69 years,973,Substance use disorders,2,Percent,2021,0.0103487632520422,0.0127550936036017,0.00829764458607
1,All Population,5,Prevalence,135,Brazil,1,Male,19,70-74 years,973,Substance use disorders,2,Percent,2021,0.0540790106638758,0.067904000043094,0.040688474721648
1,All Population,5,Prevalence,135,Brazil,2,Female,19,70-74 years,973,Substance use disorders,2,Percent,2021,0.008476338820943,0.0106276867461174,0.0065647628710693
1,All Population,5,Prevalence,135,Brazil,1,Male,20,75-79 years,973,Substance use disorders,2,Percent,2021,0.0487687394678094,0.0606853398860208,0.0376353384309121
1,All Population,5,Prevalence,135,Brazil,2,Female,20,75-79 years,973,Substance use disorders,2,Percent,2021,0.0077668088733415,0.009628534220396,0.0062169939095314
1,All Population,5,Prevalence,135,Brazil,1,Male,30,80-84 years,973,Substance use disorders,2,Percent,2021,0.043365764309843,0.0571699908789128,0.0316417756197132
1,All Population,5,Prevalence,135,Brazil,2,Female,30,80-84 years,973,Substance use disorders,2,Percent,2021,0.00774077556959,0.0100223572980298,0.0058410413358225
1,All Population,5,Prevalence,135,Brazil,1,Male,31,85-89 years,973,Substance use disorders,2,Percent,2021,0.0417151829708107,0.052814199756526,0.0319114937687076
1,All Population,5,Prevalence,135,Brazil,2,Female,31,85-89 years,973,Substance use disorders,2,Percent,2021,0.0087881113700006,0.0114376049350483,0.0067985921887795
1,All Population,5,Prevalence,135,Brazil,1,Male,32,90-94 years,973,Substance use disorders,2,Percent,2021,0.0440383818502694,0.0595358935819873,0.0319261750507025
1,All Population,5,Prevalence,135,Brazil,2,Female,32,90-94 years,973,Substance use disorders,2,Percent,2021,0.0113499433413778,0.0152782856441135,0.0084005561967822
1,All Population,5,Prevalence,135,Brazil,1,Male,235,95+ years,973,Substance use disorders,2,Percent,2021,0.0553203662804837,0.075430963241694,0.0374834338751422
1,All Population,5,Prevalence,135,Brazil,2,Female,235,95+ years,973,Substance use disorders,2,Percent,2021,0.0177151190989788,0.0245311753067213,0.0120876483838549
1,All Population,5,Prevalence,67,Japan,1,Male,1,<5 years,558,Mental disorders,2,Percent,2021,0.0811563068077686,0.1635017454144095,0.0411261597454741
1,All Population,5,Prevalence,67,Japan,2,Female,1,<5 years,558,Mental disorders,2,Percent,2021,0.0408995798329852,0.0831341643893386,0.0198701121547638
1,All Population,5,Prevalence,67,Japan,1,Male,6,5-9 years,558,Mental disorders,2,Percent,2021,0.1984376653533158,0.2794926806948339,0.145816414879106
1,All Population,5,Prevalence,67,Japan,2,Female,6,5-9 years,558,Mental disorders,2,Percent,2021,0.1356606484627559,0.2423633826439876,0.0866008605811382
1,All Population,5,Prevalence,67,Japan,1,Male,7,10-14 years,558,Mental disorders,2,Percent,2021,0.2556823712425233,0.3146548137417589,0.2061224871159093
1,All Population,5,Prevalence,67,Japan,2,Female,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1841511327295089,0.2307530781570271,0.1495338046667027
1,All Population,5,Prevalence,67,Japan,1,Male,8,15-19 years,558,Mental disorders,2,Percent,2021,0.2146176692358738,0.2588368797148463,0.1783648620992567
1,All Population,5,Prevalence,67,Japan,2,Female,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1750326271023966,0.2092459860179673,0.148865451495352
1,All Population,5,Prevalence,67,Japan,1,Male,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1685277890609316,0.1968922516067379,0.1437341656632839
1,All Population,5,Prevalence,67,Japan,2,Female,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1555929869466586,0.1832558641091821,0.1332409570928663
1,All Population,5,Prevalence,67,Japan,1,Male,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1533583456188555,0.1765867297788963,0.1325660167996446
1,All Population,5,Prevalence,67,Japan,2,Female,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1504683033996924,0.1765374361476493,0.1295678097559371
1,All Population,5,Prevalence,67,Japan,1,Male,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1456849670103515,0.1654518057026668,0.1270671653896074
1,All Population,5,Prevalence,67,Japan,2,Female,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1457757325674899,0.1694616530238838,0.1248717967485052
1,All Population,5,Prevalence,67,Japan,1,Male,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1379775357250099,0.1534220734156367,0.1214794915757579
1,All Population,5,Prevalence,67,Japan,2,Female,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1401152937366229,0.1570311641525213,0.1234836300300529
1,All Population,5,Prevalence,67,Japan,1,Male,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1302993399290105,0.1452530903262211,0.117400318062168
1,All Population,5,Prevalence,67,Japan,2,Female,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1340025332903763,0.1502917275479175,0.1177022526370804
1,All Population,5,Prevalence,67,Japan,1,Male,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1245006713056474,0.1394280542972099,0.1118809958072734
1,All Population,5,Prevalence,67,Japan,2,Female,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1297345317203731,0.1458632605270244,0.1148297278192261
1,All Population,5,Prevalence,67,Japan,1,Male,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1192431971703647,0.1327467516312278,0.1066349132118027
1,All Population,5,Prevalence,67,Japan,2,Female,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1266950917684364,0.1433786274710814,0.1113351963969462
1,All Population,5,Prevalence,67,Japan,1,Male,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1138179321474158,0.1274961229331927,0.1022516698411208
1,All Population,5,Prevalence,67,Japan,2,Female,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1230727121295769,0.1389717153657549,0.1071132483551973
1,All Population,5,Prevalence,67,Japan,1,Male,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1089258359978225,0.1229586052925727,0.0966889696815599
1,All Population,5,Prevalence,67,Japan,2,Female,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1195746789793263,0.1359519925904709,0.1044962023087535
1,All Population,5,Prevalence,67,Japan,1,Male,18,65-69 years,558,Mental disorders,2,Percent,2021,0.105037470104187,0.1183172408101251,0.0929474058004209
